order_id,customer_id,order_date,product_category,order_amount,discount_used,is_high_value_item,platform,device_type,payment_method,shipping_carrier,tracking_number_valid,address_change_before_delivery
ORD001360,CUST00305,2025-03-12,Grocery,66.62,1,0,Mobile App,MacBook,Crypto,OnTrac,1,0
ORD001361,CUST00305,2024-02-07,Toys,185.1,0,0,Web Browser,Windows PC,Crypto,OnTrac,0,0
ORD001362,CUST00305,2025-01-22,Electronics,205.6,0,0,Tablet App,MacBook,Credit Card,UPS,0,1
ORD001363,CUST00305,2024-02-21,Shoes,145.24,1,0,Mobile App,Windows PC,PayPal,DHL,1,1
ORD001364,CUST00305,2024-07-28,Furniture,266.7,0,0,Web Browser,iPhone,Buy Now Pay Later,DHL,0,0
ORD001365,CUST00306,2025-08-07,Clothing,104.97,0,0,Tablet App,Windows PC,Debit Card,USPS,1,0
ORD001366,CUST00306,2024-03-12,Beauty,115.44,1,0,Mobile App,MacBook,Buy Now Pay Later,USPS,1,0
ORD001367,CUST00306,2024-02-10,Tools,70.55,0,0,Tablet App,Android,Crypto,DHL,1,0
ORD001368,CUST00307,2024-02-08,Jewelry,59.68,1,0,Mobile App,MacBook,Credit Card,DHL,1,0
ORD001369,CUST00308,2025-01-10,Jewelry,5.0,0,0,Mobile App,MacBook,Credit Card,OnTrac,1,0
ORD001370,CUST00308,2024-02-08,Clothing,212.17,0,0,Tablet App,iPad,PayPal,USPS,1,1
ORD001371,CUST00308,2025-03-08,Sports,8.99,0,0,Mobile App,iPhone,Buy Now Pay Later,OnTrac,0,1
ORD001372,CUST00308,2024-08-19,Electronics,244.37,0,0,Mobile App,iPad,Crypto,FedEx,0,0
ORD001373,CUST00308,2024-08-31,Jewelry,229.41,0,0,Mobile App,Android,PayPal,DHL,1,0
ORD001374,CUST00309,2024-12-23,Grocery,182.02,0,0,Tablet App,iPad,Gift Card,OnTrac,1,0
ORD001375,CUST00309,2024-12-26,Home & Kitchen,212.15,1,0,Web Browser,iPhone,Credit Card,USPS,1,0
ORD001376,CUST00310,2025-08-15,Clothing,99.02,1,0,Mobile App,iPad,Crypto,FedEx,0,0
ORD001377,CUST00310,2024-06-23,Electronics,75.75,1,0,Web Browser,Android,Crypto,USPS,0,0
ORD001378,CUST00311,2025-04-18,Jewelry,167.05,1,0,Mobile App,Android,Debit Card,USPS,0,0
ORD001379,CUST00311,2024-01-15,Shoes,187.05,0,0,Web Browser,iPad,Crypto,OnTrac,1,0
ORD001380,CUST00311,2024-08-19,Books,258.68,0,0,Tablet App,Android,Gift Card,FedEx,1,0
ORD001381,CUST00311,2025-01-13,Clothing,219.08,0,0,Mobile App,MacBook,Debit Card,UPS,1,0
ORD001382,CUST00311,2025-01-18,Home & Kitchen,167.95,1,0,Mobile App,Android,Buy Now Pay Later,FedEx,1,0
ORD001383,CUST00311,2024-11-20,Electronics,34.9,1,0,Web Browser,iPhone,Gift Card,UPS,1,0
ORD001384,CUST00311,2024-11-06,Jewelry,21.07,0,0,Tablet App,Android,Buy Now Pay Later,FedEx,1,0
ORD001385,CUST00311,2024-12-16,Furniture,159.93,0,0,Tablet App,MacBook,Crypto,FedEx,1,0
ORD001386,CUST00312,2025-05-21,Sports,29.62,0,0,Tablet App,Android,Debit Card,DHL,1,0
ORD001387,CUST00312,2025-03-22,Beauty,43.12,1,0,Mobile App,Windows PC,Buy Now Pay Later,UPS,1,0
ORD001388,CUST00313,2025-03-25,Sports,94.11,1,0,Tablet App,Windows PC,Credit Card,USPS,0,0
ORD001389,CUST00313,2024-09-17,Jewelry,30.14,1,0,Web Browser,MacBook,Credit Card,OnTrac,1,0
ORD001390,CUST00313,2024-10-19,Tools,7.71,1,0,Web Browser,iPhone,PayPal,USPS,1,0
ORD001391,CUST00314,2025-02-06,Clothing,190.21,0,0,Web Browser,iPhone,Debit Card,UPS,1,0
ORD001392,CUST00314,2024-06-20,Electronics,286.26,1,0,Tablet App,Windows PC,Buy Now Pay Later,FedEx,1,0
ORD001393,CUST00314,2025-07-03,Beauty,128.45,1,0,Web Browser,Android,Credit Card,DHL,1,0
ORD001394,CUST00314,2025-06-13,Jewelry,89.17,1,0,Mobile App,Windows PC,Debit Card,DHL,1,0
ORD001395,CUST00314,2025-01-07,Beauty,23.58,1,0,Tablet App,Android,PayPal,DHL,1,0
ORD001396,CUST00315,2024-08-03,Sports,36.88,0,0,Web Browser,Android,Gift Card,USPS,1,0
ORD001397,CUST00315,2025-03-15,Grocery,192.89,0,0,Mobile App,iPad,Debit Card,DHL,1,0
ORD001398,CUST00315,2024-01-30,Beauty,138.89,1,0,Web Browser,MacBook,Credit Card,OnTrac,1,0
ORD001399,CUST00315,2024-07-09,Furniture,122.32,0,0,Web Browser,Windows PC,PayPal,UPS,1,0
ORD001400,CUST00315,2024-02-07,Books,35.03,0,0,Mobile App,iPad,Credit Card,USPS,1,0
ORD001401,CUST00316,2024-05-05,Tools,164.16,0,0,Web Browser,iPhone,Crypto,USPS,1,0
ORD001402,CUST00316,2024-11-20,Furniture,181.06,1,0,Tablet App,MacBook,Crypto,USPS,0,0
ORD001403,CUST00316,2024-06-24,Sports,156.89,0,0,Tablet App,iPad,Credit Card,FedEx,1,0
ORD001404,CUST00317,2025-04-16,Clothing,111.76,0,0,Tablet App,iPhone,Debit Card,OnTrac,1,0
ORD001405,CUST00317,2024-06-03,Beauty,110.21,0,0,Tablet App,iPad,PayPal,FedEx,1,0
ORD001406,CUST00317,2024-08-09,Jewelry,68.47,0,0,Tablet App,iPad,Credit Card,OnTrac,1,0
ORD001407,CUST00317,2024-01-21,Tools,125.24,0,0,Web Browser,iPad,Gift Card,USPS,1,0
ORD001408,CUST00317,2024-10-27,Toys,99.02,0,0,Mobile App,MacBook,Gift Card,UPS,1,0
ORD001409,CUST00317,2024-05-09,Shoes,5.0,1,0,Mobile App,MacBook,Crypto,USPS,1,0
ORD001410,CUST00317,2025-05-11,Beauty,15.08,0,0,Mobile App,Windows PC,Crypto,OnTrac,1,0
ORD001411,CUST00317,2025-01-03,Home & Kitchen,179.35,1,0,Web Browser,Windows PC,Gift Card,FedEx,1,0
ORD001412,CUST00317,2024-05-21,Books,66.78,0,0,Tablet App,iPhone,Credit Card,USPS,1,0
ORD001413,CUST00318,2024-12-11,Grocery,164.79,0,0,Tablet App,MacBook,Crypto,DHL,1,0
ORD001414,CUST00318,2024-12-26,Furniture,202.14,0,0,Mobile App,iPhone,Debit Card,FedEx,1,0
ORD001415,CUST00318,2025-03-19,Books,5.0,1,0,Tablet App,iPhone,Debit Card,UPS,1,0
ORD001416,CUST00318,2024-02-09,Furniture,5.0,0,0,Web Browser,iPad,PayPal,FedEx,1,1
ORD001417,CUST00319,2024-05-12,Home & Kitchen,327.1,0,1,Mobile App,iPad,Gift Card,USPS,1,0
ORD001418,CUST00319,2024-02-09,Grocery,288.16,0,0,Web Browser,Windows PC,Buy Now Pay Later,UPS,1,0
ORD001419,CUST00320,2024-12-16,Home & Kitchen,41.97,1,0,Tablet App,MacBook,PayPal,UPS,1,0
ORD001420,CUST00320,2025-06-23,Jewelry,16.72,0,0,Tablet App,iPhone,Credit Card,FedEx,1,0
ORD001421,CUST00320,2024-11-07,Electronics,205.42,0,0,Tablet App,Android,PayPal,DHL,1,0
ORD001422,CUST00320,2024-10-09,Shoes,42.95,0,0,Mobile App,Android,Buy Now Pay Later,DHL,1,0
ORD001423,CUST00320,2024-06-05,Home & Kitchen,45.86,0,0,Web Browser,iPhone,PayPal,OnTrac,1,0
ORD001424,CUST00320,2025-05-14,Electronics,106.33,1,0,Tablet App,Android,Credit Card,UPS,1,0
ORD001425,CUST00320,2024-07-22,Clothing,187.71,1,0,Web Browser,Windows PC,Gift Card,UPS,1,0
ORD001426,CUST00321,2025-03-05,Clothing,253.07,1,0,Mobile App,iPhone,Debit Card,UPS,1,0
ORD001427,CUST00321,2025-06-11,Books,158.49,1,0,Tablet App,MacBook,Credit Card,UPS,1,0
ORD001428,CUST00321,2024-09-07,Beauty,181.23,1,0,Web Browser,Windows PC,Credit Card,USPS,1,0
ORD001429,CUST00321,2024-01-10,Furniture,5.0,1,0,Web Browser,iPhone,PayPal,USPS,1,0
ORD001430,CUST00321,2024-04-26,Books,118.15,0,0,Tablet App,iPhone,Crypto,USPS,1,0
ORD001431,CUST00321,2025-06-19,Beauty,53.89,0,0,Web Browser,iPad,Credit Card,UPS,1,0
ORD001432,CUST00321,2024-10-02,Furniture,5.0,0,0,Mobile App,iPhone,Gift Card,UPS,1,0
ORD001433,CUST00321,2025-01-07,Books,219.35,0,0,Tablet App,MacBook,Buy Now Pay Later,UPS,1,0
ORD001434,CUST00322,2024-04-26,Beauty,197.33,0,0,Web Browser,Windows PC,Buy Now Pay Later,OnTrac,1,0
ORD001435,CUST00322,2025-05-03,Shoes,145.4,1,0,Tablet App,Windows PC,Crypto,FedEx,1,0
ORD001436,CUST00323,2024-08-26,Tools,120.68,0,0,Web Browser,Android,Gift Card,UPS,0,1
ORD001437,CUST00323,2024-11-10,Sports,120.88,0,0,Mobile App,Windows PC,Debit Card,FedEx,1,1
ORD001438,CUST00323,2025-08-05,Grocery,219.1,1,0,Mobile App,Windows PC,Buy Now Pay Later,USPS,0,0
ORD001439,CUST00323,2024-11-10,Beauty,171.9,0,0,Mobile App,Android,Crypto,USPS,1,0
ORD001440,CUST00323,2024-04-26,Beauty,75.56,1,0,Tablet App,MacBook,Crypto,OnTrac,0,0
ORD001441,CUST00323,2025-05-25,Toys,112.22,0,0,Web Browser,Android,Credit Card,OnTrac,0,0
ORD001442,CUST00323,2024-07-03,Clothing,128.45,0,0,Mobile App,Windows PC,Buy Now Pay Later,OnTrac,1,0
ORD001443,CUST00323,2025-05-22,Shoes,144.6,0,0,Tablet App,Windows PC,PayPal,UPS,0,1
ORD001444,CUST00323,2024-09-07,Sports,178.7,0,0,Web Browser,iPhone,Debit Card,USPS,1,0
ORD001445,CUST00324,2025-06-21,Shoes,174.65,0,0,Web Browser,Android,Crypto,FedEx,1,0
ORD001446,CUST00324,2025-01-01,Toys,39.6,1,0,Mobile App,iPhone,Debit Card,FedEx,1,0
ORD001447,CUST00324,2024-04-29,Tools,173.9,0,0,Tablet App,iPhone,Buy Now Pay Later,UPS,1,0
ORD001448,CUST00324,2024-09-15,Furniture,132.37,1,0,Tablet App,iPad,Crypto,OnTrac,1,0
ORD001449,CUST00324,2024-06-25,Jewelry,46.05,0,0,Tablet App,iPad,Credit Card,USPS,0,0
ORD001450,CUST00324,2025-08-08,Shoes,202.55,0,0,Web Browser,MacBook,Crypto,OnTrac,1,0
ORD001451,CUST00324,2024-10-09,Toys,63.52,1,0,Web Browser,iPad,Gift Card,USPS,1,0
ORD001452,CUST00324,2025-07-17,Shoes,108.84,0,0,Web Browser,iPad,PayPal,UPS,1,0
ORD001453,CUST00325,2024-07-13,Tools,93.85,1,0,Mobile App,iPad,Credit Card,OnTrac,1,0
ORD001454,CUST00325,2024-09-09,Books,327.25,0,1,Mobile App,iPad,PayPal,UPS,1,0
ORD001455,CUST00325,2025-03-15,Beauty,209.97,1,0,Tablet App,Android,Buy Now Pay Later,DHL,1,0
ORD001456,CUST00325,2024-11-04,Jewelry,268.03,1,0,Web Browser,Windows PC,Debit Card,USPS,1,0
ORD001457,CUST00325,2024-04-08,Jewelry,5.0,0,0,Mobile App,Android,Crypto,DHL,1,0
ORD001458,CUST00326,2024-10-18,Shoes,70.79,0,0,Tablet App,Windows PC,Crypto,OnTrac,1,0
ORD001459,CUST00326,2024-12-25,Toys,295.89,0,0,Web Browser,Windows PC,Buy Now Pay Later,UPS,1,0
ORD001460,CUST00327,2025-04-07,Jewelry,224.4,0,0,Web Browser,iPad,Debit Card,USPS,1,0
ORD001461,CUST00327,2024-12-11,Tools,186.31,0,0,Web Browser,Windows PC,Crypto,USPS,1,0
ORD001462,CUST00327,2024-01-20,Home & Kitchen,158.96,0,0,Tablet App,Android,Credit Card,FedEx,1,0
ORD001463,CUST00328,2024-10-15,Home & Kitchen,164.68,1,0,Mobile App,MacBook,Debit Card,UPS,1,1
ORD001464,CUST00329,2024-02-14,Furniture,41.57,1,0,Mobile App,iPhone,PayPal,FedEx,1,0
ORD001465,CUST00329,2025-05-29,Home & Kitchen,249.47,0,0,Mobile App,iPhone,PayPal,OnTrac,1,1
ORD001466,CUST00329,2025-01-31,Books,251.62,0,0,Web Browser,Windows PC,Crypto,UPS,1,1
ORD001467,CUST00329,2024-03-02,Furniture,12.03,0,0,Web Browser,iPad,Credit Card,DHL,0,0
ORD001468,CUST00329,2025-06-30,Beauty,219.75,0,0,Tablet App,Android,Credit Card,UPS,1,0
ORD001469,CUST00329,2025-03-05,Tools,5.0,1,0,Mobile App,Windows PC,PayPal,UPS,1,0
ORD001470,CUST00329,2024-05-10,Furniture,12.53,1,0,Tablet App,Android,Buy Now Pay Later,DHL,0,0
ORD001471,CUST00330,2024-06-19,Furniture,110.42,0,0,Web Browser,Android,Debit Card,UPS,1,0
ORD001472,CUST00330,2024-07-29,Electronics,35.81,0,0,Tablet App,MacBook,Buy Now Pay Later,FedEx,1,0
ORD001473,CUST00330,2025-05-01,Clothing,167.53,1,0,Web Browser,iPhone,Gift Card,OnTrac,1,0
ORD001474,CUST00330,2025-01-26,Electronics,161.69,1,0,Tablet App,Android,Gift Card,UPS,1,0
ORD001475,CUST00330,2025-05-23,Electronics,213.3,0,0,Tablet App,iPad,Credit Card,USPS,1,1
ORD001476,CUST00330,2024-06-26,Tools,173.75,1,0,Web Browser,Windows PC,Buy Now Pay Later,DHL,1,0
ORD001477,CUST00330,2024-05-23,Toys,86.6,1,0,Tablet App,Windows PC,Buy Now Pay Later,UPS,1,0
ORD001478,CUST00331,2025-05-06,Sports,81.04,1,0,Mobile App,iPad,Crypto,UPS,0,0
ORD001479,CUST00331,2025-07-06,Beauty,136.07,1,0,Web Browser,iPad,Gift Card,USPS,1,1
ORD001480,CUST00331,2024-06-29,Grocery,33.36,0,0,Web Browser,MacBook,Gift Card,FedEx,1,1
ORD001481,CUST00331,2024-06-19,Clothing,6.04,1,0,Tablet App,iPhone,PayPal,OnTrac,0,0
ORD001482,CUST00331,2025-07-24,Beauty,194.12,1,0,Mobile App,iPhone,Crypto,USPS,1,0
ORD001483,CUST00332,2025-02-07,Jewelry,64.81,0,0,Tablet App,iPad,Buy Now Pay Later,DHL,1,0
ORD001484,CUST00332,2024-01-09,Toys,177.03,0,0,Web Browser,Android,Credit Card,DHL,1,0
ORD001485,CUST00332,2024-10-24,Beauty,284.03,0,0,Web Browser,MacBook,Gift Card,OnTrac,0,0
ORD001486,CUST00332,2024-05-10,Books,244.37,1,0,Tablet App,iPhone,Buy Now Pay Later,FedEx,1,0
ORD001487,CUST00332,2025-01-10,Jewelry,256.89,0,0,Web Browser,MacBook,PayPal,OnTrac,1,0
ORD001488,CUST00333,2025-04-28,Beauty,17.02,0,0,Web Browser,Windows PC,Credit Card,USPS,1,0
ORD001489,CUST00333,2024-10-30,Clothing,5.0,0,0,Web Browser,Android,Credit Card,OnTrac,0,0
ORD001490,CUST00333,2025-03-08,Beauty,140.47,0,0,Mobile App,iPad,Gift Card,FedEx,1,0
ORD001491,CUST00333,2025-05-23,Clothing,97.34,0,0,Web Browser,iPhone,Buy Now Pay Later,USPS,1,0
ORD001492,CUST00333,2024-05-26,Furniture,148.45,0,0,Web Browser,MacBook,Crypto,USPS,1,0
ORD001493,CUST00334,2024-08-08,Clothing,77.26,1,0,Mobile App,iPhone,Crypto,UPS,1,0
ORD001494,CUST00334,2024-03-27,Home & Kitchen,187.01,1,0,Web Browser,MacBook,Crypto,USPS,1,0
ORD001495,CUST00334,2025-05-08,Books,5.0,0,0,Web Browser,Windows PC,Gift Card,OnTrac,1,0
ORD001496,CUST00335,2024-09-04,Clothing,143.54,0,0,Tablet App,MacBook,Credit Card,OnTrac,1,0
ORD001497,CUST00335,2025-03-29,Toys,111.57,1,0,Web Browser,iPad,Credit Card,USPS,1,0
ORD001498,CUST00335,2025-03-14,Beauty,182.49,0,0,Web Browser,iPad,PayPal,DHL,1,0
ORD001499,CUST00335,2024-10-14,Sports,126.48,1,0,Web Browser,Windows PC,Gift Card,OnTrac,1,0
ORD001500,CUST00336,2024-06-18,Jewelry,74.19,0,0,Mobile App,iPhone,Gift Card,DHL,1,1
ORD001501,CUST00336,2024-10-21,Jewelry,50.73,0,0,Mobile App,Android,Buy Now Pay Later,DHL,1,0
ORD001502,CUST00336,2024-10-22,Furniture,26.88,1,0,Web Browser,iPhone,Crypto,FedEx,1,0
ORD001503,CUST00336,2024-11-10,Electronics,108.67,0,0,Mobile App,iPhone,Buy Now Pay Later,UPS,0,0
ORD001504,CUST00336,2024-06-05,Jewelry,93.75,0,0,Tablet App,Windows PC,Debit Card,USPS,1,0
ORD001505,CUST00336,2024-11-27,Books,232.5,0,0,Web Browser,Windows PC,Credit Card,FedEx,1,0
ORD001506,CUST00336,2025-02-19,Tools,110.77,0,0,Web Browser,iPhone,Credit Card,UPS,1,0
ORD001507,CUST00336,2025-08-15,Electronics,86.23,0,0,Web Browser,Windows PC,Buy Now Pay Later,DHL,1,0
ORD001508,CUST00336,2025-06-10,Beauty,120.8,1,0,Web Browser,Windows PC,Gift Card,FedEx,1,0
ORD001509,CUST00337,2024-08-04,Grocery,35.56,1,0,Web Browser,MacBook,Gift Card,FedEx,0,0
ORD001510,CUST00337,2025-04-20,Beauty,5.0,0,0,Tablet App,iPad,Gift Card,OnTrac,1,0
ORD001511,CUST00337,2025-03-03,Jewelry,396.7,0,1,Mobile App,MacBook,Buy Now Pay Later,DHL,1,0
ORD001512,CUST00337,2024-06-23,Shoes,5.0,1,0,Tablet App,Android,PayPal,USPS,1,0
ORD001513,CUST00337,2024-07-26,Shoes,5.0,0,0,Web Browser,iPhone,PayPal,FedEx,1,0
ORD001514,CUST00338,2024-10-06,Clothing,74.78,1,0,Mobile App,Windows PC,Credit Card,OnTrac,1,0
ORD001515,CUST00338,2025-02-06,Jewelry,169.61,0,0,Mobile App,Android,Credit Card,OnTrac,0,1
ORD001516,CUST00338,2025-05-30,Clothing,222.23,0,0,Tablet App,Android,PayPal,USPS,1,0
ORD001517,CUST00338,2024-01-21,Furniture,88.88,0,0,Mobile App,iPad,PayPal,DHL,0,0
ORD001518,CUST00338,2025-05-14,Furniture,138.71,0,0,Tablet App,iPhone,Crypto,FedEx,1,1
ORD001519,CUST00338,2025-02-21,Electronics,112.62,1,0,Mobile App,iPhone,PayPal,OnTrac,1,1
ORD001520,CUST00338,2024-07-22,Sports,235.48,0,0,Web Browser,Windows PC,Gift Card,USPS,0,0
ORD001521,CUST00338,2025-04-13,Grocery,130.71,1,0,Tablet App,iPhone,Crypto,UPS,0,1
ORD001522,CUST00339,2025-02-17,Jewelry,136.84,0,0,Web Browser,Windows PC,PayPal,UPS,1,0
ORD001523,CUST00339,2025-07-31,Books,168.69,0,0,Web Browser,iPad,Crypto,DHL,1,0
ORD001524,CUST00339,2025-07-03,Sports,77.17,1,0,Mobile App,iPad,Crypto,UPS,0,0
ORD001525,CUST00339,2024-04-10,Home & Kitchen,18.51,0,0,Web Browser,iPad,Credit Card,USPS,1,0
ORD001526,CUST00339,2024-08-02,Grocery,216.3,0,0,Mobile App,Windows PC,Gift Card,USPS,1,0
ORD001527,CUST00339,2024-06-03,Tools,85.28,0,0,Mobile App,iPhone,Buy Now Pay Later,DHL,1,0
ORD001528,CUST00339,2024-11-24,Tools,169.42,1,0,Web Browser,iPad,PayPal,USPS,1,0
ORD001529,CUST00339,2025-05-26,Furniture,240.94,1,0,Tablet App,Windows PC,Debit Card,UPS,1,0
ORD001530,CUST00339,2024-03-05,Beauty,173.48,0,0,Mobile App,Android,Gift Card,UPS,1,0
ORD001531,CUST00340,2024-08-28,Books,5.0,0,0,Web Browser,iPhone,Crypto,OnTrac,1,0
ORD001532,CUST00340,2025-05-24,Jewelry,295.3,1,0,Web Browser,iPhone,Credit Card,FedEx,1,0
ORD001533,CUST00340,2024-07-17,Beauty,144.9,1,0,Tablet App,iPhone,Gift Card,FedEx,1,0
ORD001534,CUST00341,2025-04-15,Furniture,5.0,0,0,Web Browser,iPhone,Credit Card,DHL,1,0
ORD001535,CUST00342,2024-10-09,Clothing,219.0,1,0,Mobile App,iPhone,Crypto,DHL,1,0
ORD001536,CUST00342,2025-08-08,Jewelry,95.12,0,0,Web Browser,iPhone,Gift Card,DHL,1,0
ORD001537,CUST00342,2025-07-15,Clothing,79.57,0,0,Web Browser,iPad,Gift Card,UPS,1,0
ORD001538,CUST00342,2025-03-06,Furniture,54.11,0,0,Web Browser,MacBook,Credit Card,FedEx,1,0
ORD001539,CUST00342,2024-09-01,Toys,182.81,0,0,Web Browser,iPhone,PayPal,DHL,1,0
ORD001540,CUST00343,2024-04-02,Home & Kitchen,5.0,0,0,Tablet App,Android,Crypto,UPS,1,0
ORD001541,CUST00343,2024-03-07,Tools,5.0,0,0,Mobile App,Windows PC,Debit Card,UPS,1,0
ORD001542,CUST00343,2024-03-04,Home & Kitchen,5.0,0,0,Web Browser,MacBook,Credit Card,UPS,1,0
ORD001543,CUST00343,2024-12-01,Tools,203.43,0,0,Web Browser,Android,Debit Card,FedEx,1,0
ORD001544,CUST00343,2025-05-24,Clothing,5.0,1,0,Web Browser,iPhone,Buy Now Pay Later,USPS,0,0
ORD001545,CUST00344,2025-02-16,Home & Kitchen,105.85,0,0,Tablet App,iPhone,Crypto,UPS,1,0
ORD001546,CUST00344,2025-08-09,Tools,47.37,0,0,Tablet App,iPad,Gift Card,FedEx,1,0
ORD001547,CUST00344,2025-03-31,Home & Kitchen,65.83,0,0,Mobile App,Android,Credit Card,DHL,1,0
ORD001548,CUST00344,2025-05-02,Toys,63.15,0,0,Tablet App,Windows PC,Gift Card,OnTrac,1,0
ORD001549,CUST00344,2025-04-25,Jewelry,76.78,0,0,Tablet App,MacBook,Credit Card,DHL,1,0
ORD001550,CUST00344,2024-12-12,Electronics,187.1,0,0,Web Browser,MacBook,PayPal,DHL,1,0
ORD001551,CUST00344,2024-01-04,Toys,166.18,0,0,Mobile App,MacBook,Debit Card,USPS,1,0
ORD001552,CUST00344,2024-06-24,Toys,226.61,1,0,Mobile App,MacBook,Buy Now Pay Later,FedEx,1,0
ORD001553,CUST00344,2024-03-26,Sports,176.03,0,0,Tablet App,iPad,Crypto,FedEx,1,0
ORD001554,CUST00345,2025-06-07,Books,22.82,1,0,Tablet App,Android,Buy Now Pay Later,USPS,1,0
ORD001555,CUST00345,2024-09-16,Clothing,171.58,0,0,Web Browser,Windows PC,Credit Card,DHL,1,0
ORD001556,CUST00345,2024-10-28,Home & Kitchen,211.91,0,0,Web Browser,MacBook,Debit Card,UPS,1,0
ORD001557,CUST00345,2024-04-26,Electronics,80.54,0,0,Mobile App,Windows PC,Credit Card,OnTrac,1,0
ORD001558,CUST00345,2024-09-25,Toys,60.1,0,0,Mobile App,Windows PC,PayPal,USPS,1,0
ORD001559,CUST00345,2025-08-19,Furniture,143.22,0,0,Web Browser,Windows PC,Gift Card,USPS,1,0
ORD001560,CUST00345,2024-09-14,Grocery,39.33,0,0,Tablet App,Android,Crypto,USPS,1,0
ORD001561,CUST00345,2024-09-25,Books,94.83,0,0,Tablet App,iPhone,Buy Now Pay Later,DHL,1,0
ORD001562,CUST00346,2024-08-06,Grocery,13.78,0,0,Web Browser,iPhone,PayPal,USPS,1,0
ORD001563,CUST00346,2024-10-27,Jewelry,121.79,0,0,Web Browser,iPad,PayPal,FedEx,1,0
ORD001564,CUST00346,2024-11-07,Tools,69.42,0,0,Mobile App,iPad,Debit Card,DHL,1,0
ORD001565,CUST00346,2025-05-09,Toys,82.99,0,0,Mobile App,iPhone,Gift Card,FedEx,1,1
ORD001566,CUST00346,2025-02-16,Books,213.1,0,0,Web Browser,iPhone,Gift Card,OnTrac,1,0
ORD001567,CUST00347,2025-07-04,Toys,176.65,0,0,Tablet App,Android,Buy Now Pay Later,OnTrac,1,0
ORD001568,CUST00347,2024-02-26,Toys,137.21,1,0,Mobile App,iPhone,Buy Now Pay Later,USPS,1,0
ORD001569,CUST00348,2024-06-06,Toys,16.67,0,0,Mobile App,iPad,Crypto,OnTrac,1,0
ORD001570,CUST00348,2025-08-10,Toys,130.37,1,0,Mobile App,MacBook,Credit Card,OnTrac,1,0
ORD001571,CUST00348,2024-09-25,Jewelry,154.34,1,0,Tablet App,Windows PC,Buy Now Pay Later,FedEx,1,0
ORD001572,CUST00349,2024-09-03,Sports,209.87,0,0,Tablet App,Android,Debit Card,USPS,1,0
ORD001573,CUST00349,2025-03-06,Tools,5.0,0,0,Web Browser,Windows PC,Gift Card,OnTrac,0,1
ORD001574,CUST00349,2025-03-15,Books,147.67,1,0,Tablet App,iPad,Buy Now Pay Later,OnTrac,0,0
ORD001575,CUST00349,2025-06-25,Sports,110.28,1,0,Web Browser,iPhone,Crypto,DHL,1,0
ORD001576,CUST00349,2024-01-08,Sports,244.92,0,0,Mobile App,iPad,Buy Now Pay Later,FedEx,0,0
ORD001577,CUST00349,2024-07-22,Toys,126.87,0,0,Web Browser,iPad,Credit Card,UPS,1,0
ORD001578,CUST00350,2024-07-09,Books,139.25,1,0,Mobile App,Android,PayPal,DHL,1,0
ORD001579,CUST00350,2024-06-18,Books,227.12,0,0,Web Browser,Windows PC,PayPal,DHL,1,0
ORD001580,CUST00350,2025-06-05,Furniture,241.0,0,0,Web Browser,Windows PC,Crypto,UPS,1,0
ORD001581,CUST00350,2024-10-25,Tools,107.6,1,0,Mobile App,iPhone,Debit Card,USPS,1,0
ORD001582,CUST00350,2025-03-09,Home & Kitchen,14.89,0,0,Tablet App,Windows PC,PayPal,USPS,1,0
ORD001583,CUST00350,2024-06-28,Clothing,199.83,0,0,Web Browser,Android,Crypto,DHL,1,0
ORD001584,CUST00351,2024-12-25,Grocery,222.18,1,0,Web Browser,Android,PayPal,USPS,1,0
ORD001585,CUST00351,2024-02-15,Tools,137.32,1,0,Tablet App,Windows PC,Crypto,UPS,1,0
ORD001586,CUST00351,2024-03-13,Home & Kitchen,176.49,0,0,Tablet App,MacBook,PayPal,UPS,1,0
ORD001587,CUST00352,2025-05-24,Books,5.0,1,0,Mobile App,iPad,Crypto,USPS,1,0
ORD001588,CUST00352,2024-10-19,Grocery,133.19,0,0,Tablet App,Windows PC,PayPal,FedEx,1,0
ORD001589,CUST00352,2024-04-03,Clothing,97.55,1,0,Mobile App,iPhone,PayPal,FedEx,1,0
ORD001590,CUST00352,2024-01-17,Sports,75.16,0,0,Mobile App,Android,PayPal,UPS,1,0
ORD001591,CUST00352,2025-06-15,Home & Kitchen,129.04,0,0,Mobile App,Android,Debit Card,OnTrac,1,0
ORD001592,CUST00353,2024-09-22,Toys,186.35,1,0,Tablet App,MacBook,Gift Card,UPS,1,0
ORD001593,CUST00353,2024-07-30,Toys,126.92,1,0,Web Browser,Windows PC,Credit Card,DHL,1,0
ORD001594,CUST00353,2025-05-22,Clothing,5.0,0,0,Web Browser,Android,Credit Card,DHL,1,0
ORD001595,CUST00353,2024-09-02,Grocery,180.39,0,0,Mobile App,iPad,Debit Card,FedEx,1,0
ORD001596,CUST00353,2025-06-14,Furniture,79.82,1,0,Tablet App,Android,Credit Card,DHL,1,0
ORD001597,CUST00354,2024-04-04,Grocery,252.3,1,0,Web Browser,Windows PC,Buy Now Pay Later,OnTrac,1,0
ORD001598,CUST00354,2025-08-11,Home & Kitchen,90.32,0,0,Tablet App,Windows PC,Crypto,UPS,1,0
ORD001599,CUST00354,2024-01-25,Shoes,52.44,1,0,Tablet App,Windows PC,Debit Card,OnTrac,1,0
ORD001600,CUST00354,2024-11-15,Toys,5.0,0,0,Mobile App,MacBook,Debit Card,USPS,1,0
